TZ16_CODE,TZ16_NAME,Tz16_Area,Flag,CBD,Gr_Parra,Gr_Penrith,Liverpool,Campbeltn,Airport,SA4_adj_ID,SA4_adj_NAME,SA4_adj_index,ABM_zone
260,Erskineville,192649.8995,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,256
261,Alexandria_Lawrence St and Maddox St,232287.6427,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,257
262,Alexandria_Mandible St and Wyndham St,306073.327,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,258
263,Sydney Park Business Centre,274743.5815,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,259
264,Beaconsfield Industrial Area_Green Square Station,223836.1891,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,260
265,CSR Concrete Plant,730290.7063,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,261
266,Alexandria Industrial Area,805396.8812,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,262
267,Alexandria_Eastern Suburbs Mail Centre,439773.8784,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,263
268,Waterloo_John St and Botany Rd,107346.6796,1,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,264
270,Waterloo,130306.7686,1,1,1,0,0,0,0,12, City and Inner South (CBD Outer),1,265
271,Waterloo Park,191812.974,1,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,266
272,Waterloo_Young St and Danks St,141414.0065,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,267
273,Waterloo_Crown Square Shopping Plaza,128222.6297,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,268
274,Waterloo_Elizabeth St and Allen St,151506.5397,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,269
275,Waterloo_Elizabeth St and Powell St,86600.00796,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,270
276,Hpm Industries,194544.9366,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,271
277,Green Square_Merton St and Tilford St,96489.69622,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,272
278,Grandstand Pl,143279.7074,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,273
279,Green Square_Town Centre,105880.0612,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,274
280,Hutchison Wk,102145.1345,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,275
281,Zetland_Epsom Rd and Joynton Ave,106939.5425,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,276
282,Link Rd,125553.8033,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,277
283,Beaconsfield Industrial Area,175716.3453,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,278
284,Southside Business Centre,172817.8292,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,279
285,Rosebery_Stedman St and Spring St,146419.5028,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,280
286,Rosebury_Dalmeny Ave and Kimberley Grove,161852.7758,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,281
287,Rosebery_Hayes Rd and Dunning Ave,209569.7858,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,282
288,Rosebery_Bannerman Cr and Asquith Ave,259611.9813,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,283
289,Rosebery_Gardiners Rd Public School,204666.7525,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,284
290,Rosebery Cathedral,308888.1567,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,285
291,Green Square_North,59231.17347,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,286
292,Green Square_South,63952.7798,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,287
300,Enmore_Perry St and Cowper St,287447.357,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,288
301,Wilkins Primary School,387928.8279,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,289
302,Marrickville Park,360401.2072,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,290
303,Marrickville Metro,339404.4901,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,291
304,Marrickville High School,455644.5841,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,292
305,Sydney Steel,804519.2275,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,293
306,St Marouns College,266719.763,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,294
307,Marrickville St Brigid Catholic Church,202922.4361,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,295
308,Dulwich Hill_Ewart St and Osgood Ave,332045.9028,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,296
309,Sydenham Station_West,446654.5152,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,297
310,Marrickville Station_South,324160.1024,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,298
311,Marrickvile Golf Club,628718.3331,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,299
312,Marrickville_Hampden Av and Day St,272911.1003,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,300
313,Tempe Station_West,369403.1288,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,301
314,Marrickville Station_North,174219.3035,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,302
315,Marrickville_McNeilly Park,149176.3433,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,303
316,Stanmore_Northumberland Av and Great Western Hwy,298312.903,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,304
317,Petersham Station_North,499329.4776,0,1,1,0,0,0,0,12, City and Inner South (CBD Outer),1,305
318,Lewisham Station_North,234728.2467,0,1,1,0,0,0,0,12, City and Inner South (CBD Outer),1,306
319,Stanmore Station_North,381332.5507,0,1,1,0,0,0,0,12, City and Inner South (CBD Outer),1,307
320,Stanmore Station_South,403021.0013,0,1,1,0,0,0,0,12, City and Inner South (CBD Outer),1,308
321,Petersham Station_South,542398.8759,0,1,1,0,0,0,0,12, City and Inner South (CBD Outer),1,309
322,Newtown_Belmore St and London St,109466.8617,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,310
323,Petersham_Wardell Rd and Morgan St,187703.8884,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,311
324,Enmore_Wemyss St and Harrington St,171806.8979,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,312
325,Newtown_Sydney Institute Design Centre,169282.3877,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,313
328,St Peters Station_South,244535.4999,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,314
329,St Peters_Greenway and Banks Estate,464058.7697,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,315
330,Burrows Industrial Estate,465036.4984,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,316
331,Sydenham Station_East,509351.8915,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,317
332,Cooks River Rail Freight Terminal,552961.424,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,318
333,Tempe Station_East,415004.7301,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,319
334,Salvation Army Tempe,1196198.998,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,320
400,Orica Australia,1386676.054,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,321
401,Discovery Cove Industrial Park,1173102.382,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,322
402,Caltex Sydney Terminal,802674.7517,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,323
405,Sir Joseph Banks Corporate Park,655251.3762,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,324
406,Botany William St,409999.8861,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,325
407,Port Air Industrial Estate,637552.1796,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,326
408,Botany Industrial Area,1721738.659,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,327
409,Mascot_Ricketty St,454663.3194,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,328
410,Mascot_Qantas HO,305741.9948,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,329
411,Mascot Station,298564.4474,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,330
412,Rosebery_Gardeners Rd and Sutherland St,460963.4191,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,331
413,Eastlakes Shopping Centre,383147.3869,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,332
414,Mascot_Public School,583161.6833,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,333
415,Eastlakes Public School,327414.4187,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,334
416,J J Cahill Memorial High School,466210.4389,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,335
417,The Lakes Golf Course,2675453.354,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,336
418,Mascot_Carinya Ave,199624.3713,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,337
420,Marist College High School,487078.3631,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,338
421,Bonnie Doon Golf Club,939991.7412,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,339
422,Pagewood_Wentworth Av and Page St,604707.9645,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,340
423,Eastgardens Shopping Centre,112150.7521,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,341
424,South Point Shopping Centre,512005.4073,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,342
425,Matraville Public School,269583.886,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,343
426,Pagewood Green,188026.4653,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,344
428,Port Botany Business Park_West,347360.4434,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,345
429,Military Rd,1273071.436,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,346
430,Port Botany_Southern Container Terminal,1178896.194,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,347
433,Sydney Domestic Airport,3301122.999,0,1,0,0,0,0,0,12, City and Inner South (CBD Outer),1,348
434,Sydney International Airport,2217937.161,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,349
435,Sydney Airport_Runway,3375902.154,0,0,0,0,0,0,0,12, City and Inner South (CBD Outer),1,350
500,Yeshiva Girls High,138326.9948,0,1,0,0,0,0,0,13, Eastern Suburbs,2,351
501,Bondi,287445.8034,0,1,0,0,0,0,0,13, Eastern Suburbs,2,352
502,Bondi_Watson St and Grove St,289010.7886,0,1,0,0,0,0,0,13, Eastern Suburbs,2,353
503,Tamarama Beach,410357.25,0,1,0,0,0,0,0,13, Eastern Suburbs,2,354
504,Bronte Beach,630732.8639,0,1,0,0,0,0,0,13, Eastern Suburbs,2,355
505,Bronte,736183.5766,0,1,0,0,0,0,0,13, Eastern Suburbs,2,356
508,North Bondi,474658.8068,0,1,0,0,0,0,0,13, Eastern Suburbs,2,357
509,Bondi Golf Club,446994.3214,0,1,0,0,0,0,0,13, Eastern Suburbs,2,358
510,North Bondi_Brighton Bvd and Wairoa Av,449851.2823,0,1,0,0,0,0,0,13, Eastern Suburbs,2,359
511,Bondi Beach_Wellington St and O'Brien St,369154.3165,0,1,0,0,0,0,0,13, Eastern Suburbs,2,360
512,Bondi Beach_Roscoe St and O'Brien St,158848.8526,0,1,0,0,0,0,0,13, Eastern Suburbs,2,361
513,Bondi Beach,381822.5123,0,1,0,0,0,0,0,13, Eastern Suburbs,2,362
514,Bondi Beach_Lamrock Ave and Consett Ave,174774.0685,0,1,0,0,0,0,0,13, Eastern Suburbs,2,363
517,Bondi Junction Station,70930.92335,0,1,0,0,0,0,0,13, Eastern Suburbs,2,364
518,Bondi Junction CBD,131667.2749,0,1,0,0,0,0,0,13, Eastern Suburbs,2,365
519,Bondi_Paul St and Kenilworth St,178178.0834,0,1,0,0,0,0,0,13, Eastern Suburbs,2,366
520,Bondi Junction_Ruthven St and Gowrie St,270139.7369,0,1,0,0,0,0,0,13, Eastern Suburbs,2,367
521,Waverley Park,311784.3595,0,1,0,0,0,0,0,13, Eastern Suburbs,2,368
522,War Memorial Hospital,279092.8875,0,1,0,0,0,0,0,13, Eastern Suburbs,2,369
523,Queens Park,852690.6718,0,1,0,0,0,0,0,13, Eastern Suburbs,2,370
524,Waverley,310109.1631,0,1,0,0,0,0,0,13, Eastern Suburbs,2,371
525,Bondi Junction_Waverley Library,114421.7799,0,1,0,0,0,0,0,13, Eastern Suburbs,2,372
527,Centennial Park,1975068.04,0,0,0,0,0,0,0,13, Eastern Suburbs,2,373
530,Darling Point Ferry Wharf,241004.7222,0,1,0,0,0,0,0,13, Eastern Suburbs,2,374
531,Darling Point,250751.4191,0,1,0,0,0,0,0,13, Eastern Suburbs,2,375
532,Shillings Beach Point Piper,610371.3058,0,1,0,0,0,0,0,13, Eastern Suburbs,2,376
533,The Scots College,369763.7288,0,1,0,0,0,0,0,13, Eastern Suburbs,2,377
534,Ascham Girls School_West,245114.4033,0,1,0,0,0,0,0,13, Eastern Suburbs,2,378
535,Double Bay Ferry Wharf,146327.7021,0,1,0,0,0,0,0,13, Eastern Suburbs,2,379
536,Double Bay Plaza,101894.0028,0,1,0,0,0,0,0,13, Eastern Suburbs,2,380
537,Ascham Girls School_East,106703.7298,0,1,0,0,0,0,0,13, Eastern Suburbs,2,381
538,Bellevue Hill,466235.2278,0,1,0,0,0,0,0,13, Eastern Suburbs,2,382
539,Edgecliff Station,158550.2937,0,1,0,0,0,0,0,13, Eastern Suburbs,2,383
540,Bellevue Hill_Drumalbyn Rd and Beresford Rd,499799.2363,0,1,0,0,0,0,0,13, Eastern Suburbs,2,384
541,Edgecliff_Manning Rd and Court Rd,183763.255,0,1,0,0,0,0,0,13, Eastern Suburbs,2,385
542,Bellevue Hill_Carlotta Rd,303154.6217,0,1,0,0,0,0,0,13, Eastern Suburbs,2,386
543,Bellevue Hill South,248536.1589,0,1,0,0,0,0,0,13, Eastern Suburbs,2,387
544,Bellevue Hill_Suttie Rd and Ranfurley Rd,351842.6058,0,1,0,0,0,0,0,13, Eastern Suburbs,2,388
545,Bellevue Park,420914.7799,0,1,0,0,0,0,0,13, Eastern Suburbs,2,389
548,Diamond Bay,406087.3661,0,1,0,0,0,0,0,13, Eastern Suburbs,2,390
549,Dover Heights_Portland St and Lancaster Rd,571988.2232,0,1,0,0,0,0,0,13, Eastern Suburbs,2,391
550,Dover Heights High School,361923.9952,0,1,0,0,0,0,0,13, Eastern Suburbs,2,392
551,Dover Heights,526869.6899,0,1,0,0,0,0,0,13, Eastern Suburbs,2,393
554,White City,110978.1811,0,1,0,0,0,0,0,13, Eastern Suburbs,2,394
555,The Scottish Hospital,170257.5938,0,1,0,0,0,0,0,13, Eastern Suburbs,2,395
556,Paddington,148291.2831,0,1,0,0,0,0,0,13, Eastern Suburbs,2,396
557,Five Ways Paddington,252131.1629,0,1,0,0,0,0,0,13, Eastern Suburbs,2,397
558,Paddington_Elizabeth St and Hargrave St,315197.5883,0,1,0,0,0,0,0,13, Eastern Suburbs,2,398
559,Paddington_University of NSW,98502.78833,0,1,0,0,0,0,0,13, Eastern Suburbs,2,399
560,Victoria Barracks,158442.6301,0,1,0,0,0,0,0,13, Eastern Suburbs,2,400
561,Paddington_Elizabeth St and Paddington St,147485.2547,0,1,0,0,0,0,0,13, Eastern Suburbs,2,401
562,Regent St and Stewart St,127589.1863,0,1,0,0,0,0,0,13, Eastern Suburbs,2,402
563,Paddington Markets,73325.69186,0,1,0,0,0,0,0,13, Eastern Suburbs,2,403
564,Cooks Rd and Mitchell St,250452.8799,0,1,0,0,0,0,0,13, Eastern Suburbs,2,404
565,Sydney Cricket Ground,855654.2061,0,0,0,0,0,0,0,13, Eastern Suburbs,2,405
566,Moore Park Golf Course,730212.9847,0,0,0,0,0,0,0,13, Eastern Suburbs,2,406
567,Moore Park Supacenta,279379.7577,0,1,0,0,0,0,0,13, Eastern Suburbs,2,407
570,Watsons Bay Ferry Wharf,606436.4127,0,1,0,0,0,0,0,13, Eastern Suburbs,2,408
571,Parsley Bay,621630.3925,0,1,0,0,0,0,0,13, Eastern Suburbs,2,409
572,Nielsen Park,1104113.262,0,1,0,0,0,0,0,13, Eastern Suburbs,2,410
573,Rose Bay Towns Rd,519201.6267,0,1,0,0,0,0,0,13, Eastern Suburbs,2,411
574,Rose Bay Ferry Wharf,1497776.821,0,1,0,0,0,0,0,13, Eastern Suburbs,2,412
575,Vaucluse_Lighthouse Reserve Dunbar_Head,777348.1317,0,1,0,0,0,0,0,13, Eastern Suburbs,2,413
577,Wolper Jewish Hospital,402151.3818,0,1,0,0,0,0,0,13, Eastern Suburbs,2,414
578,Woollahra Galleries,446630.0753,0,1,0,0,0,0,0,13, Eastern Suburbs,2,415
579,Woollahra,258314.2592,0,1,0,0,0,0,0,13, Eastern Suburbs,2,416
580,Cooper Park,171059.2285,0,1,0,0,0,0,0,13, Eastern Suburbs,2,417
600,Clovelly_Knox St and Greville St,211226.161,0,1,0,0,0,0,0,13, Eastern Suburbs,2,418
601,Clovelly_Clifton Rd and Burnie St,540224.5569,0,1,0,0,0,0,0,13, Eastern Suburbs,2,419
602,Coogee,462768.0292,0,1,0,0,0,0,0,13, Eastern Suburbs,2,420
603,Coogee Palace Shopping Centre,429383.9446,0,1,0,0,0,0,0,13, Eastern Suburbs,2,421
604,Coogee Beach,418759.2475,0,1,0,0,0,0,0,13, Eastern Suburbs,2,422
605,Coogee_Mount St and Dudley St,307450.2875,0,1,0,0,0,0,0,13, Eastern Suburbs,2,423
606,Coogee_Wylies Baths,329850.8301,0,1,0,0,0,0,0,13, Eastern Suburbs,2,424
607,South Coogee,321746.5012,0,1,0,0,0,0,0,13, Eastern Suburbs,2,425
608,South Coogee Primary School,808431.7387,0,1,0,0,0,0,0,13, Eastern Suburbs,2,426
609,Kingsford_Town Centre,197602.531,0,1,0,0,0,0,0,13, Eastern Suburbs,2,427
610,Kensington_Tresidder Ave,274251.3279,0,1,0,0,0,0,0,13, Eastern Suburbs,2,428
611,Kokoda Memorial Park,294725.8861,0,1,0,0,0,0,0,13, Eastern Suburbs,2,429
612,Kensington_Todman Av and Baker St,517066.7403,0,1,0,0,0,0,0,13, Eastern Suburbs,2,430
613,Kensington Public School,225722.8588,0,1,0,0,0,0,0,13, Eastern Suburbs,2,431
614,Kensington,392001.6414,0,1,0,0,0,0,0,13, Eastern Suburbs,2,432
615,University of NSW,420582.6233,0,1,0,0,0,0,0,13, Eastern Suburbs,2,433
616,Australian Golf Course,637441.9101,0,0,0,0,0,0,0,13, Eastern Suburbs,2,434
617,Kensington Park,150105.5514,0,1,0,0,0,0,0,13, Eastern Suburbs,2,435
618,Kingsford_Castellorizian Club,163333.4967,0,1,0,0,0,0,0,13, Eastern Suburbs,2,436
619,Kingsford_Kennedy St and Middle St,266386.2606,0,1,0,0,0,0,0,13, Eastern Suburbs,2,437
620,Kingsford_Botany St and Sturt St,354172.6748,0,1,0,0,0,0,0,13, Eastern Suburbs,2,438
621,Kingsford,527864.8707,0,1,0,0,0,0,0,13, Eastern Suburbs,2,439
622,Kingsford_Borrowdale Rd,226714.7411,0,1,0,0,0,0,0,13, Eastern Suburbs,2,440
624,Matraville_Eastern Rd and Beauchamp Rd,525263.5531,0,1,0,0,0,0,0,13, Eastern Suburbs,2,441
625,Matraville,405074.0814,0,1,0,0,0,0,0,13, Eastern Suburbs,2,442
626,Anzac Rifle Range,2425211.843,0,1,0,0,0,0,0,13, Eastern Suburbs,2,443
627,Matraville_Menin Av and Flinders St,687136.5731,0,1,0,0,0,0,0,13, Eastern Suburbs,2,444
628,Port Botany Business Park_East,453949.0315,0,1,0,0,0,0,0,13, Eastern Suburbs,2,445
629,Matraville High School,1336944.599,0,1,0,0,0,0,0,13, Eastern Suburbs,2,446
630,Long Bay,421826.5991,0,1,0,0,0,0,0,13, Eastern Suburbs,2,447
631,Randwick Golf Club,720115.4683,0,1,0,0,0,0,0,13, Eastern Suburbs,2,448
632,La Perouse Museum,1357189.203,0,1,0,0,0,0,0,13, Eastern Suburbs,2,449
633,Prince Henry Hospital,1015243.234,0,0,0,0,0,0,0,13, Eastern Suburbs,2,450
634,Congwong Beach,681547.0269,0,0,0,0,0,0,0,13, Eastern Suburbs,2,451
635,NSW Golf Club_St Michaels Golf Club,1775609.405,0,0,0,0,0,0,0,13, Eastern Suburbs,2,452
636,Maroubra Junction Public School,337262.1267,0,1,0,0,0,0,0,13, Eastern Suburbs,2,453
637,Stocklands Mall Maroubra,230904.9695,0,1,0,0,0,0,0,13, Eastern Suburbs,2,454
638,Maroubra High School,484029.7914,0,1,0,0,0,0,0,13, Eastern Suburbs,2,455
639,Maroubra_Storey St and Amour Ave,389079.5396,0,1,0,0,0,0,0,13, Eastern Suburbs,2,456
640,South Sydney High School,850737.9978,0,1,0,0,0,0,0,13, Eastern Suburbs,2,457
641,Maroubra_Torrington Rd and Duncan St,597927.8522,0,1,0,0,0,0,0,13, Eastern Suburbs,2,458
642,Maroubra_Robey St and Wise St,315118.2129,0,1,0,0,0,0,0,13, Eastern Suburbs,2,459
643,Maroubra Mons Ave,507125.2853,0,1,0,0,0,0,0,13, Eastern Suburbs,2,460
644,Maroubra Beach,622258.0437,0,1,0,0,0,0,0,13, Eastern Suburbs,2,461
645,Heffron Park,646452.8357,0,1,0,0,0,0,0,13, Eastern Suburbs,2,462
646,Coral Sea Park,550035.0737,0,1,0,0,0,0,0,13, Eastern Suburbs,2,463
647,South Maroubra Village Shopping Centre,382200.2073,0,1,0,0,0,0,0,13, Eastern Suburbs,2,464
650,Randwick_Monmouth St and Stephen St,333322.2926,0,1,0,0,0,0,0,13, Eastern Suburbs,2,465
651,Randwick_Park Av and Gilderthorpe Av,400869.0961,0,1,0,0,0,0,0,13, Eastern Suburbs,2,466
652,Roma Private Hospital,313533.0653,0,1,0,0,0,0,0,13, Eastern Suburbs,2,467
653,Clovelly_Bishops Ave and Douglas St,167658.635,0,1,0,0,0,0,0,13, Eastern Suburbs,2,468
654,Randwick North High School,285675.5686,0,1,0,0,0,0,0,13, Eastern Suburbs,2,469
655,Randwick,431904.8266,0,1,0,0,0,0,0,13, Eastern Suburbs,2,470
656,Randwick Racecourse,871293.0536,0,1,0,0,0,0,0,13, Eastern Suburbs,2,471
657,Randwick Plaza,426259.2744,0,1,0,0,0,0,0,13, Eastern Suburbs,2,472
658,Coogee St,243430.3245,0,1,0,0,0,0,0,13, Eastern Suburbs,2,473
659,Prince of Wales Hospital,206269.2045,0,1,0,0,0,0,0,13, Eastern Suburbs,2,474
660,St Pauls,381568.6224,0,1,0,0,0,0,0,13, Eastern Suburbs,2,475
661,Coogee_Canberra St and Creer St,326162.9873,0,1,0,0,0,0,0,13, Eastern Suburbs,2,476
662,Navy Oval,691520.5265,0,1,0,0,0,0,0,13, Eastern Suburbs,2,477
663,Randwick Boys High School_Randwick Girls High School,220232.7969,0,1,0,0,0,0,0,13, Eastern Suburbs,2,478
664,Breakfast Point,271053.5443,0,1,0,0,0,0,0,15, Inner West,4,479
665,Concord_Rothwell Park,343129.3711,0,1,0,0,0,0,0,15, Inner West,4,480
666,Burwood_Milton St,169927.9048,0,1,1,0,0,0,0,15, Inner West,4,481
667,Rhodes_North Eastern Side,318140.2075,0,1,1,0,0,0,0,15, Inner West,4,482
668,Rhodes Station_West,113226.0318,0,1,1,0,0,0,0,15, Inner West,4,483
700,Mortlake,276720.6013,0,1,0,0,0,0,0,15, Inner West,4,484
701,Cabarita Point Ferry Wharf,712007.2399,0,1,0,0,0,0,0,15, Inner West,4,485
702,Concord_Anderson Rd and Brays Rd,857375.8279,0,1,0,0,0,0,0,15, Inner West,4,486
703,Concord,1184309.538,0,1,1,0,0,0,0,15, Inner West,4,487
704,Bayview Park Ferry Wharf,809045.9273,0,1,0,0,0,0,0,15, Inner West,4,488
705,Concord_Cross St and Wellbank St,580439.2782,0,1,1,0,0,0,0,15, Inner West,4,489
706,Westside Private Hospital,645827.261,0,1,1,0,0,0,0,15, Inner West,4,490
707,Queen Elizabeth Park,628152.1044,0,1,1,0,0,0,0,15, Inner West,4,491
