ZONE,ADJ_SA4,TRIP MODE,QUANTITY
3021, Newcastle and Lake Macquarie,WALK_AB,262
3021, Newcastle and Lake Macquarie,WALK_BM,125
3021, Newcastle and Lake Macquarie,WALK_MR,19
3022, Newcastle and Lake Macquarie,BIKE,122
3022, Newcastle and Lake Macquarie,DRIVEALONE,5049
3022, Newcastle and Lake Macquarie,KNR_TRN,3
3022, Newcastle and Lake Macquarie,PNR_TRN,8
3022, Newcastle and Lake Macquarie,SCHOOLBUS,19
3022, Newcastle and Lake Macquarie,SHARED2,1777
3022, Newcastle and Lake Macquarie,SHARED3,178
3022, Newcastle and Lake Macquarie,TAXI,36
3022, Newcastle and Lake Macquarie,TNC_SHARED,35
3022, Newcastle and Lake Macquarie,TNC_SINGLE,90
3022, Newcastle and Lake Macquarie,WALK,1944
3022, Newcastle and Lake Macquarie,WALK_AB,579
3022, Newcastle and Lake Macquarie,WALK_BM,192
3022, Newcastle and Lake Macquarie,WALK_MR,28
3023, Newcastle and Lake Macquarie,BIKE,58
3023, Newcastle and Lake Macquarie,DRIVEALONE,2379
3023, Newcastle and Lake Macquarie,KNR_TRN,2
3023, Newcastle and Lake Macquarie,PNR_TRN,5
3023, Newcastle and Lake Macquarie,SCHOOLBUS,19
3023, Newcastle and Lake Macquarie,SHARED2,1078
3023, Newcastle and Lake Macquarie,SHARED3,94
3023, Newcastle and Lake Macquarie,TAXI,16
3023, Newcastle and Lake Macquarie,TNC_SHARED,19
3023, Newcastle and Lake Macquarie,TNC_SINGLE,26
3023, Newcastle and Lake Macquarie,WALK,720
3023, Newcastle and Lake Macquarie,WALK_AB,257
3023, Newcastle and Lake Macquarie,WALK_BM,116
3023, Newcastle and Lake Macquarie,WALK_MR,18
3024, Newcastle and Lake Macquarie,BIKE,49
3024, Newcastle and Lake Macquarie,DRIVEALONE,1548
3024, Newcastle and Lake Macquarie,KNR_TRN,2
3024, Newcastle and Lake Macquarie,SCHOOLBUS,23
3024, Newcastle and Lake Macquarie,SHARED2,614
3024, Newcastle and Lake Macquarie,SHARED3,72
3024, Newcastle and Lake Macquarie,TAXI,13
3024, Newcastle and Lake Macquarie,TNC_SHARED,12
3024, Newcastle and Lake Macquarie,TNC_SINGLE,25
3024, Newcastle and Lake Macquarie,WALK,357
3024, Newcastle and Lake Macquarie,WALK_AB,160
3024, Newcastle and Lake Macquarie,WALK_BM,81
3024, Newcastle and Lake Macquarie,WALK_MR,9
3025, Newcastle and Lake Macquarie,BIKE,109
3025, Newcastle and Lake Macquarie,DRIVEALONE,3481
3025, Newcastle and Lake Macquarie,KNR_TRN,5
3025, Newcastle and Lake Macquarie,PNR_TRN,8
3025, Newcastle and Lake Macquarie,SCHOOLBUS,39
3025, Newcastle and Lake Macquarie,SHARED2,1704
3025, Newcastle and Lake Macquarie,SHARED3,162
3025, Newcastle and Lake Macquarie,TAXI,14
3025, Newcastle and Lake Macquarie,TNC_SHARED,22
3025, Newcastle and Lake Macquarie,TNC_SINGLE,55
3025, Newcastle and Lake Macquarie,WALK,777
3025, Newcastle and Lake Macquarie,WALK_AB,370
3025, Newcastle and Lake Macquarie,WALK_BM,184
3025, Newcastle and Lake Macquarie,WALK_MR,64
3026, Newcastle and Lake Macquarie,BIKE,90
3026, Newcastle and Lake Macquarie,DRIVEALONE,3704
3026, Newcastle and Lake Macquarie,KNR_TRN,2
3026, Newcastle and Lake Macquarie,PNR_TRN,1
3026, Newcastle and Lake Macquarie,SCHOOLBUS,39
3026, Newcastle and Lake Macquarie,SHARED2,1853
3026, Newcastle and Lake Macquarie,SHARED3,207
3026, Newcastle and Lake Macquarie,TAXI,20
3026, Newcastle and Lake Macquarie,TNC_SHARED,20
3026, Newcastle and Lake Macquarie,TNC_SINGLE,60
3026, Newcastle and Lake Macquarie,WALK,817
3026, Newcastle and Lake Macquarie,WALK_AB,304
3026, Newcastle and Lake Macquarie,WALK_BM,190
3026, Newcastle and Lake Macquarie,WALK_MR,77
3027, Newcastle and Lake Macquarie,BIKE,64
3027, Newcastle and Lake Macquarie,DRIVEALONE,3300
3027, Newcastle and Lake Macquarie,KNR_TRN,127
3027, Newcastle and Lake Macquarie,PNR_TRN,50
3027, Newcastle and Lake Macquarie,SCHOOLBUS,4
3027, Newcastle and Lake Macquarie,SHARED2,748
3027, Newcastle and Lake Macquarie,SHARED3,78
3027, Newcastle and Lake Macquarie,TAXI,27
3027, Newcastle and Lake Macquarie,TNC_SHARED,24
3027, Newcastle and Lake Macquarie,TNC_SINGLE,48
3027, Newcastle and Lake Macquarie,WALK,901
3027, Newcastle and Lake Macquarie,WALK_AB,176
3027, Newcastle and Lake Macquarie,WALK_BM,297
3027, Newcastle and Lake Macquarie,WALK_MR,343
3028, Newcastle and Lake Macquarie,BIKE,66
3028, Newcastle and Lake Macquarie,DRIVEALONE,3741
3028, Newcastle and Lake Macquarie,KNR_TRN,66
3028, Newcastle and Lake Macquarie,PNR_TRN,25
3028, Newcastle and Lake Macquarie,SCHOOLBUS,5
3028, Newcastle and Lake Macquarie,SHARED2,962
3028, Newcastle and Lake Macquarie,SHARED3,99
3028, Newcastle and Lake Macquarie,TAXI,29
3028, Newcastle and Lake Macquarie,TNC_SHARED,33
3028, Newcastle and Lake Macquarie,TNC_SINGLE,55
3028, Newcastle and Lake Macquarie,WALK,1118
3028, Newcastle and Lake Macquarie,WALK_AB,120
3028, Newcastle and Lake Macquarie,WALK_BM,144
3028, Newcastle and Lake Macquarie,WALK_MR,211
3029, Newcastle and Lake Macquarie,BIKE,62
3029, Newcastle and Lake Macquarie,DRIVEALONE,1637
3029, Newcastle and Lake Macquarie,KNR_TRN,5
3029, Newcastle and Lake Macquarie,PNR_TRN,11
3029, Newcastle and Lake Macquarie,SCHOOLBUS,27
3029, Newcastle and Lake Macquarie,SHARED2,810
3029, Newcastle and Lake Macquarie,SHARED3,84
3029, Newcastle and Lake Macquarie,TAXI,15
3029, Newcastle and Lake Macquarie,TNC_SHARED,14
3029, Newcastle and Lake Macquarie,TNC_SINGLE,17
3029, Newcastle and Lake Macquarie,WALK,649
3029, Newcastle and Lake Macquarie,WALK_AB,186
3029, Newcastle and Lake Macquarie,WALK_BM,110
3029, Newcastle and Lake Macquarie,WALK_MR,63
3030, Newcastle and Lake Macquarie,BIKE,142
3030, Newcastle and Lake Macquarie,DRIVEALONE,6337
3030, Newcastle and Lake Macquarie,KNR_TRN,56
3030, Newcastle and Lake Macquarie,PNR_TRN,65
3030, Newcastle and Lake Macquarie,SCHOOLBUS,23
3030, Newcastle and Lake Macquarie,SHARED2,2522
3030, Newcastle and Lake Macquarie,SHARED3,267
3030, Newcastle and Lake Macquarie,TAXI,55
3030, Newcastle and Lake Macquarie,TNC_SHARED,59
3030, Newcastle and Lake Macquarie,TNC_SINGLE,104
3030, Newcastle and Lake Macquarie,WALK,2271
3030, Newcastle and Lake Macquarie,WALK_AB,479
3030, Newcastle and Lake Macquarie,WALK_BM,421
3030, Newcastle and Lake Macquarie,WALK_MR,477
3031, Newcastle and Lake Macquarie,BIKE,56
3031, Newcastle and Lake Macquarie,DRIVEALONE,1517
3031, Newcastle and Lake Macquarie,KNR_TRN,5
3031, Newcastle and Lake Macquarie,PNR_TRN,4
3031, Newcastle and Lake Macquarie,SCHOOLBUS,24
3031, Newcastle and Lake Macquarie,SHARED2,629
3031, Newcastle and Lake Macquarie,SHARED3,80
3031, Newcastle and Lake Macquarie,TAXI,13
3031, Newcastle and Lake Macquarie,TNC_SHARED,13
3031, Newcastle and Lake Macquarie,TNC_SINGLE,20
3031, Newcastle and Lake Macquarie,WALK,603
3031, Newcastle and Lake Macquarie,WALK_AB,158
3031, Newcastle and Lake Macquarie,WALK_BM,81
3031, Newcastle and Lake Macquarie,WALK_MR,59
3032, Newcastle and Lake Macquarie,BIKE,58
3032, Newcastle and Lake Macquarie,DRIVEALONE,2121
3032, Newcastle and Lake Macquarie,KNR_TRN,13
3032, Newcastle and Lake Macquarie,PNR_TRN,17
3032, Newcastle and Lake Macquarie,SCHOOLBUS,28
3032, Newcastle and Lake Macquarie,SHARED2,821
3032, Newcastle and Lake Macquarie,SHARED3,88
3032, Newcastle and Lake Macquarie,TAXI,12
3032, Newcastle and Lake Macquarie,TNC_SHARED,16
3032, Newcastle and Lake Macquarie,TNC_SINGLE,34
3032, Newcastle and Lake Macquarie,WALK,832
3032, Newcastle and Lake Macquarie,WALK_AB,224
3032, Newcastle and Lake Macquarie,WALK_BM,173
3032, Newcastle and Lake Macquarie,WALK_MR,185
3033, Newcastle and Lake Macquarie,BIKE,138
3033, Newcastle and Lake Macquarie,DRIVEALONE,6531
3033, Newcastle and Lake Macquarie,KNR_TRN,20
3033, Newcastle and Lake Macquarie,PNR_TRN,23
3033, Newcastle and Lake Macquarie,SCHOOLBUS,23
3033, Newcastle and Lake Macquarie,SHARED2,2047
3033, Newcastle and Lake Macquarie,SHARED3,188
3033, Newcastle and Lake Macquarie,TAXI,47
3033, Newcastle and Lake Macquarie,TNC_SHARED,56
3033, Newcastle and Lake Macquarie,TNC_SINGLE,92
3033, Newcastle and Lake Macquarie,WALK,1950
3033, Newcastle and Lake Macquarie,WALK_AB,417
3033, Newcastle and Lake Macquarie,WALK_BM,266
3033, Newcastle and Lake Macquarie,WALK_MR,247
3034, Newcastle and Lake Macquarie,BIKE,90
3034, Newcastle and Lake Macquarie,DRIVEALONE,3326
3034, Newcastle and Lake Macquarie,KNR_TRN,78
3034, Newcastle and Lake Macquarie,PNR_TRN,31
3034, Newcastle and Lake Macquarie,SCHOOLBUS,16
3034, Newcastle and Lake Macquarie,SHARED2,1058
3034, Newcastle and Lake Macquarie,SHARED3,97
3034, Newcastle and Lake Macquarie,TAXI,24
3034, Newcastle and Lake Macquarie,TNC_SHARED,25
3034, Newcastle and Lake Macquarie,TNC_SINGLE,55
3034, Newcastle and Lake Macquarie,WALK,1343
3034, Newcastle and Lake Macquarie,WALK_AB,331
3034, Newcastle and Lake Macquarie,WALK_BM,479
3034, Newcastle and Lake Macquarie,WALK_MR,304
3035, Newcastle and Lake Macquarie,BIKE,58
3035, Newcastle and Lake Macquarie,DRIVEALONE,2076
3035, Newcastle and Lake Macquarie,KNR_TRN,45
3035, Newcastle and Lake Macquarie,PNR_TRN,10
3035, Newcastle and Lake Macquarie,SCHOOLBUS,15
3035, Newcastle and Lake Macquarie,SHARED2,652
3035, Newcastle and Lake Macquarie,SHARED3,64
3035, Newcastle and Lake Macquarie,TAXI,11
3035, Newcastle and Lake Macquarie,TNC_SHARED,11
3035, Newcastle and Lake Macquarie,TNC_SINGLE,32
3035, Newcastle and Lake Macquarie,WALK,651
3035, Newcastle and Lake Macquarie,WALK_AB,144
3035, Newcastle and Lake Macquarie,WALK_BM,116
3035, Newcastle and Lake Macquarie,WALK_MR,176
3036, Newcastle and Lake Macquarie,BIKE,70
3036, Newcastle and Lake Macquarie,DRIVEALONE,3431
3036, Newcastle and Lake Macquarie,KNR_TRN,58
3036, Newcastle and Lake Macquarie,PNR_TRN,57
3036, Newcastle and Lake Macquarie,SCHOOLBUS,25
3036, Newcastle and Lake Macquarie,SHARED2,1113
3036, Newcastle and Lake Macquarie,SHARED3,130
3036, Newcastle and Lake Macquarie,TAXI,20
3036, Newcastle and Lake Macquarie,TNC_SHARED,25
3036, Newcastle and Lake Macquarie,TNC_SINGLE,45
3036, Newcastle and Lake Macquarie,WALK,1590
3036, Newcastle and Lake Macquarie,WALK_AB,267
3036, Newcastle and Lake Macquarie,WALK_BM,345
3036, Newcastle and Lake Macquarie,WALK_MR,380
3037, Newcastle and Lake Macquarie,BIKE,37
3037, Newcastle and Lake Macquarie,DRIVEALONE,3277
3037, Newcastle and Lake Macquarie,PNR_TRN,1
3037, Newcastle and Lake Macquarie,SCHOOLBUS,3
3037, Newcastle and Lake Macquarie,SHARED2,906
3037, Newcastle and Lake Macquarie,SHARED3,74
3037, Newcastle and Lake Macquarie,TAXI,9
3037, Newcastle and Lake Macquarie,TNC_SHARED,6
3037, Newcastle and Lake Macquarie,TNC_SINGLE,35
3037, Newcastle and Lake Macquarie,WALK,299
3037, Newcastle and Lake Macquarie,WALK_AB,124
3037, Newcastle and Lake Macquarie,WALK_BM,17
3038, Newcastle and Lake Macquarie,BIKE,62
3038, Newcastle and Lake Macquarie,DRIVEALONE,2161
3038, Newcastle and Lake Macquarie,SCHOOLBUS,24
3038, Newcastle and Lake Macquarie,SHARED2,1177
3038, Newcastle and Lake Macquarie,SHARED3,117
3038, Newcastle and Lake Macquarie,TAXI,13
3038, Newcastle and Lake Macquarie,TNC_SHARED,16
3038, Newcastle and Lake Macquarie,TNC_SINGLE,24
3038, Newcastle and Lake Macquarie,WALK,665
3038, Newcastle and Lake Macquarie,WALK_AB,283
3038, Newcastle and Lake Macquarie,WALK_BM,82
3038, Newcastle and Lake Macquarie,WALK_MR,2
3039, Newcastle and Lake Macquarie,BIKE,94
3039, Newcastle and Lake Macquarie,DRIVEALONE,6055
3039, Newcastle and Lake Macquarie,KNR_TRN,2
3039, Newcastle and Lake Macquarie,PNR_TRN,2
3039, Newcastle and Lake Macquarie,SCHOOLBUS,45
3039, Newcastle and Lake Macquarie,SHARED2,2786
3039, Newcastle and Lake Macquarie,SHARED3,302
3039, Newcastle and Lake Macquarie,TAXI,13
3039, Newcastle and Lake Macquarie,TNC_SHARED,22
3039, Newcastle and Lake Macquarie,TNC_SINGLE,66
3039, Newcastle and Lake Macquarie,WALK,1280
3039, Newcastle and Lake Macquarie,WALK_AB,294
3039, Newcastle and Lake Macquarie,WALK_BM,55
3040, Newcastle and Lake Macquarie,BIKE,89
3040, Newcastle and Lake Macquarie,DRIVEALONE,3996
3040, Newcastle and Lake Macquarie,KNR_TRN,2
3040, Newcastle and Lake Macquarie,SCHOOLBUS,51
3040, Newcastle and Lake Macquarie,SHARED2,2261
3040, Newcastle and Lake Macquarie,SHARED3,259
3040, Newcastle and Lake Macquarie,TAXI,19
3040, Newcastle and Lake Macquarie,TNC_SHARED,26
3040, Newcastle and Lake Macquarie,TNC_SINGLE,55
3040, Newcastle and Lake Macquarie,WALK,1346
3040, Newcastle and Lake Macquarie,WALK_AB,372
3040, Newcastle and Lake Macquarie,WALK_BM,99
3040, Newcastle and Lake Macquarie,WALK_MR,1
3041, Newcastle and Lake Macquarie,BIKE,92
3041, Newcastle and Lake Macquarie,DRIVEALONE,3636
3041, Newcastle and Lake Macquarie,PNR_TRN,1
3041, Newcastle and Lake Macquarie,SCHOOLBUS,42
3041, Newcastle and Lake Macquarie,SHARED2,1503
3041, Newcastle and Lake Macquarie,SHARED3,176
3041, Newcastle and Lake Macquarie,TAXI,20
3041, Newcastle and Lake Macquarie,TNC_SHARED,25
3041, Newcastle and Lake Macquarie,TNC_SINGLE,50
3041, Newcastle and Lake Macquarie,WALK,1365
3041, Newcastle and Lake Macquarie,WALK_AB,456
3041, Newcastle and Lake Macquarie,WALK_BM,139
3041, Newcastle and Lake Macquarie,WALK_MR,2
3042, Newcastle and Lake Macquarie,BIKE,119
3042, Newcastle and Lake Macquarie,DRIVEALONE,8480
3042, Newcastle and Lake Macquarie,KNR_TRN,2
3042, Newcastle and Lake Macquarie,PNR_TRN,2
3042, Newcastle and Lake Macquarie,SCHOOLBUS,28
3042, Newcastle and Lake Macquarie,SHARED2,3297
3042, Newcastle and Lake Macquarie,SHARED3,364
3042, Newcastle and Lake Macquarie,TAXI,39
3042, Newcastle and Lake Macquarie,TNC_SHARED,48
3042, Newcastle and Lake Macquarie,TNC_SINGLE,122
3042, Newcastle and Lake Macquarie,WALK,3270
3042, Newcastle and Lake Macquarie,WALK_AB,992
3042, Newcastle and Lake Macquarie,WALK_BM,144
3042, Newcastle and Lake Macquarie,WALK_MR,1
3043, Newcastle and Lake Macquarie,BIKE,49
3043, Newcastle and Lake Macquarie,DRIVEALONE,2391
3043, Newcastle and Lake Macquarie,PNR_TRN,2
3043, Newcastle and Lake Macquarie,SCHOOLBUS,29
3043, Newcastle and Lake Macquarie,SHARED2,1120
3043, Newcastle and Lake Macquarie,SHARED3,80
3043, Newcastle and Lake Macquarie,TAXI,8
3043, Newcastle and Lake Macquarie,TNC_SHARED,14
3043, Newcastle and Lake Macquarie,TNC_SINGLE,38
3043, Newcastle and Lake Macquarie,WALK,506
3043, Newcastle and Lake Macquarie,WALK_AB,275
3043, Newcastle and Lake Macquarie,WALK_BM,57
3044, Newcastle and Lake Macquarie,BIKE,37
3044, Newcastle and Lake Macquarie,DRIVEALONE,2180
3044, Newcastle and Lake Macquarie,SCHOOLBUS,29
3044, Newcastle and Lake Macquarie,SHARED2,967
3044, Newcastle and Lake Macquarie,SHARED3,117
3044, Newcastle and Lake Macquarie,TAXI,9
3044, Newcastle and Lake Macquarie,TNC_SHARED,13
3044, Newcastle and Lake Macquarie,TNC_SINGLE,29
3044, Newcastle and Lake Macquarie,WALK,396
3044, Newcastle and Lake Macquarie,WALK_AB,237
3044, Newcastle and Lake Macquarie,WALK_BM,43
3045, Newcastle and Lake Macquarie,BIKE,75
3045, Newcastle and Lake Macquarie,DRIVEALONE,2709
3045, Newcastle and Lake Macquarie,KNR_TRN,3
3045, Newcastle and Lake Macquarie,PNR_TRN,4
3045, Newcastle and Lake Macquarie,SCHOOLBUS,30
3045, Newcastle and Lake Macquarie,SHARED2,1294
3045, Newcastle and Lake Macquarie,SHARED3,144
3045, Newcastle and Lake Macquarie,TAXI,8
3045, Newcastle and Lake Macquarie,TNC_SHARED,9
3045, Newcastle and Lake Macquarie,TNC_SINGLE,36
3045, Newcastle and Lake Macquarie,WALK,1048
3045, Newcastle and Lake Macquarie,WALK_AB,279
3045, Newcastle and Lake Macquarie,WALK_BM,128
3045, Newcastle and Lake Macquarie,WALK_MR,70
3046, Newcastle and Lake Macquarie,BIKE,112
3046, Newcastle and Lake Macquarie,DRIVEALONE,2961
3046, Newcastle and Lake Macquarie,KNR_TRN,4
3046, Newcastle and Lake Macquarie,PNR_TRN,3
3046, Newcastle and Lake Macquarie,SCHOOLBUS,25
3046, Newcastle and Lake Macquarie,SHARED2,1516
3046, Newcastle and Lake Macquarie,SHARED3,132
3046, Newcastle and Lake Macquarie,TAXI,21
3046, Newcastle and Lake Macquarie,TNC_SHARED,26
3046, Newcastle and Lake Macquarie,TNC_SINGLE,49
3046, Newcastle and Lake Macquarie,WALK,788
3046, Newcastle and Lake Macquarie,WALK_AB,231
3046, Newcastle and Lake Macquarie,WALK_BM,147
3046, Newcastle and Lake Macquarie,WALK_MR,49
3047, Newcastle and Lake Macquarie,BIKE,358
3047, Newcastle and Lake Macquarie,DRIVEALONE,22859
3047, Newcastle and Lake Macquarie,KNR_TRN,17
3047, Newcastle and Lake Macquarie,PNR_TRN,28
3047, Newcastle and Lake Macquarie,SCHOOLBUS,22
3047, Newcastle and Lake Macquarie,SHARED2,6096
3047, Newcastle and Lake Macquarie,SHARED3,662
3047, Newcastle and Lake Macquarie,TAXI,203
3047, Newcastle and Lake Macquarie,TNC_SHARED,229
3047, Newcastle and Lake Macquarie,TNC_SINGLE,376
3047, Newcastle and Lake Macquarie,WALK,5823
3047, Newcastle and Lake Macquarie,WALK_AB,1948
3047, Newcastle and Lake Macquarie,WALK_BM,642
3047, Newcastle and Lake Macquarie,WALK_MR,85
3048, Newcastle and Lake Macquarie,BIKE,51
3048, Newcastle and Lake Macquarie,DRIVEALONE,1644
3048, Newcastle and Lake Macquarie,KNR_TRN,1
3048, Newcastle and Lake Macquarie,PNR_TRN,2
3048, Newcastle and Lake Macquarie,SCHOOLBUS,27
3048, Newcastle and Lake Macquarie,SHARED2,920
3048, Newcastle and Lake Macquarie,SHARED3,105
3048, Newcastle and Lake Macquarie,TAXI,6
3048, Newcastle and Lake Macquarie,TNC_SHARED,12
3048, Newcastle and Lake Macquarie,TNC_SINGLE,20
3048, Newcastle and Lake Macquarie,WALK,829
3048, Newcastle and Lake Macquarie,WALK_AB,216
3048, Newcastle and Lake Macquarie,WALK_BM,97
3048, Newcastle and Lake Macquarie,WALK_MR,21
3049, Newcastle and Lake Macquarie,BIKE,80
3049, Newcastle and Lake Macquarie,DRIVEALONE,2513
3049, Newcastle and Lake Macquarie,KNR_TRN,7
3049, Newcastle and Lake Macquarie,PNR_TRN,4
3049, Newcastle and Lake Macquarie,SCHOOLBUS,25
3049, Newcastle and Lake Macquarie,SHARED2,1203
3049, Newcastle and Lake Macquarie,SHARED3,130
3049, Newcastle and Lake Macquarie,TAXI,18
3049, Newcastle and Lake Macquarie,TNC_SHARED,27
3049, Newcastle and Lake Macquarie,TNC_SINGLE,45
3049, Newcastle and Lake Macquarie,WALK,650
3049, Newcastle and Lake Macquarie,WALK_AB,327
3049, Newcastle and Lake Macquarie,WALK_BM,152
3049, Newcastle and Lake Macquarie,WALK_MR,31
3050, Newcastle and Lake Macquarie,BIKE,59
3050, Newcastle and Lake Macquarie,DRIVEALONE,3030
3050, Newcastle and Lake Macquarie,PNR_TRN,1
3050, Newcastle and Lake Macquarie,SCHOOLBUS,15
3050, Newcastle and Lake Macquarie,SHARED2,1403
3050, Newcastle and Lake Macquarie,SHARED3,146
3050, Newcastle and Lake Macquarie,TAXI,6
3050, Newcastle and Lake Macquarie,TNC_SHARED,17
3050, Newcastle and Lake Macquarie,TNC_SINGLE,32
3050, Newcastle and Lake Macquarie,WALK,553
3050, Newcastle and Lake Macquarie,WALK_AB,114
3050, Newcastle and Lake Macquarie,WALK_BM,54
3050, Newcastle and Lake Macquarie,WALK_MR,5
3051, Newcastle and Lake Macquarie,BIKE,91
3051, Newcastle and Lake Macquarie,DRIVEALONE,3153
3051, Newcastle and Lake Macquarie,KNR_TRN,1
3051, Newcastle and Lake Macquarie,PNR_TRN,3
3051, Newcastle and Lake Macquarie,SCHOOLBUS,25
3051, Newcastle and Lake Macquarie,SHARED2,1298
3051, Newcastle and Lake Macquarie,SHARED3,136
3051, Newcastle and Lake Macquarie,TAXI,13
3051, Newcastle and Lake Macquarie,TNC_SHARED,19
3051, Newcastle and Lake Macquarie,TNC_SINGLE,41
3051, Newcastle and Lake Macquarie,WALK,1104
3051, Newcastle and Lake Macquarie,WALK_AB,273
3051, Newcastle and Lake Macquarie,WALK_BM,119
3051, Newcastle and Lake Macquarie,WALK_MR,19
3052, Newcastle and Lake Macquarie,BIKE,114
3052, Newcastle and Lake Macquarie,DRIVEALONE,3860
3052, Newcastle and Lake Macquarie,KNR_TRN,3
3052, Newcastle and Lake Macquarie,PNR_TRN,2
3052, Newcastle and Lake Macquarie,SCHOOLBUS,26
3052, Newcastle and Lake Macquarie,SHARED2,1868
3052, Newcastle and Lake Macquarie,SHARED3,178
3052, Newcastle and Lake Macquarie,TAXI,33
3052, Newcastle and Lake Macquarie,TNC_SHARED,28
3052, Newcastle and Lake Macquarie,TNC_SINGLE,64
3052, Newcastle and Lake Macquarie,WALK,1460
3052, Newcastle and Lake Macquarie,WALK_AB,493
3052, Newcastle and Lake Macquarie,WALK_BM,180
3052, Newcastle and Lake Macquarie,WALK_MR,21
3053, Newcastle and Lake Macquarie,BIKE,49
3053, Newcastle and Lake Macquarie,DRIVEALONE,1546
3053, Newcastle and Lake Macquarie,KNR_TRN,1
3053, Newcastle and Lake Macquarie,SCHOOLBUS,23
3053, Newcastle and Lake Macquarie,SHARED2,639
3053, Newcastle and Lake Macquarie,SHARED3,76
3053, Newcastle and Lake Macquarie,TAXI,5
3053, Newcastle and Lake Macquarie,TNC_SHARED,9
3053, Newcastle and Lake Macquarie,TNC_SINGLE,25
3053, Newcastle and Lake Macquarie,WALK,400
3053, Newcastle and Lake Macquarie,WALK_AB,71
3053, Newcastle and Lake Macquarie,WALK_BM,34
3053, Newcastle and Lake Macquarie,WALK_MR,2
3054, Newcastle and Lake Macquarie,BIKE,75
3054, Newcastle and Lake Macquarie,DRIVEALONE,4035
3054, Newcastle and Lake Macquarie,KNR_TRN,1
3054, Newcastle and Lake Macquarie,SCHOOLBUS,5
3054, Newcastle and Lake Macquarie,SHARED2,1484
3054, Newcastle and Lake Macquarie,SHARED3,146
3054, Newcastle and Lake Macquarie,TAXI,20
3054, Newcastle and Lake Macquarie,TNC_SHARED,19
3054, Newcastle and Lake Macquarie,TNC_SINGLE,58
3054, Newcastle and Lake Macquarie,WALK,795
3054, Newcastle and Lake Macquarie,WALK_AB,320
3054, Newcastle and Lake Macquarie,WALK_BM,75
3054, Newcastle and Lake Macquarie,WALK_MR,6
3055, Newcastle and Lake Macquarie,BIKE,70
3055, Newcastle and Lake Macquarie,DRIVEALONE,1741
3055, Newcastle and Lake Macquarie,KNR_TRN,1
3055, Newcastle and Lake Macquarie,SCHOOLBUS,36
3055, Newcastle and Lake Macquarie,SHARED2,1015
3055, Newcastle and Lake Macquarie,SHARED3,121
